-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757453,3.105438,2.403525,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757419,3.105442,2.502832,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757467,3.10547,2.602236,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757449,3.105499,2.702631,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757424,3.105499,2.800811,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757475,3.105532,2.902209,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.275746,3.105566,3.003296,ACCELERATE
-1,6.520888,4.611039,6.489879,4.588962,15.98896,0.2757272,3.142555,3.100448,ACCELERATE
-1,6.520945,4.611031,6.489822,4.588971,15.98897,0.2757061,3.320546,3.200168,ACCELERATE
-1,6.521017,4.611023,6.48975,4.588978,15.98898,0.2756982,3.647849,3.302256,ACCELERATE
-1,6.5212,4.611029,6.489569,4.588973,15.98897,0.2864223,4.094007,3.40153,ACCELERATE
-1,6.521391,4.611063,6.489377,4.588938,15.98894,0.2777377,4.657947,3.500861,ACCELERATE
-1,6.521529,4.611132,6.489241,4.58887,15.98886,0.2800701,5.361572,3.603017,ACCELERATE
-1,6.521672,4.611195,6.489098,4.588807,15.9888,0.2787243,6.135423,3.700136,ACCELERATE
-1,6.52188,4.611267,6.48889,4.588734,15.98873,0.2794117,7.034511,3.800715,ACCELERATE
-1,6.52207,4.611347,6.488701,4.588654,15.98865,0.279044,8.013817,3.900306,ACCELERATE
-1,6.522317,4.611444,6.488454,4.588557,15.98855,0.2792228,9.086089,4.001214,ACCELERATE
-1,6.522583,4.611562,6.48819,4.588439,15.98843,0.2791398,10.24414,4.103305,ACCELERATE
-1,6.522885,4.6117,6.487888,4.588301,15.98829,0.2791748,11.43981,4.20319,ACCELERATE
-1,6.523212,4.611858,6.487562,4.588143,15.98814,0.2791532,12.66326,4.300975,ACCELERATE
-1,6.523589,4.612047,6.487186,4.587954,15.98795,0.2791644,13.97741,4.402136,ACCELERATE
-1,6.523985,4.612253,6.48679,4.587748,15.98774,0.2791578,15.30121,4.500858,ACCELERATE
-1,6.524426,4.612488,6.48635,4.587513,15.9875,0.2791591,16.69392,4.601968,ACCELERATE
-1,6.524916,4.612756,6.48586,4.587245,15.98723,0.2791587,18.12885,4.703776,ACCELERATE
-1,6.525424,4.613039,6.485352,4.586962,15.98695,0.2791581,19.52978,4.801296,ACCELERATE
-1,6.525989,4.613359,6.48479,4.586643,15.98663,0.2791588,21.01055,4.902718,ACCELERATE
-1,6.526585,4.613703,6.484194,4.586299,15.98628,0.279159,22.50396,5.003596,ACCELERATE
-1,6.527215,4.614071,6.483564,4.58593,15.98592,0.2791606,23.97195,5.10216,ACCELERATE
-1,6.527886,4.614469,6.482897,4.585533,15.98552,0.2791602,25.46999,5.202732,ACCELERATE
-1,6.528578,4.614884,6.482206,4.585118,15.9851,0.2791612,26.94227,5.301574,ACCELERATE
-1,6.529325,4.615335,6.481461,4.584667,15.98465,0.2791602,28.45984,5.403455,ACCELERATE
-1,6.53007,4.615789,6.480717,4.584213,15.98419,0.2791596,29.91089,5.500871,ACCELERATE
-1,6.530867,4.616278,6.479921,4.583724,15.98369,0.2791598,31.44125,5.603611,ACCELERATE
-1,6.51825,4.616796,6.491891,4.583206,15.98319,0.2791606,32.89026,5.700891,ACCELERATE
-1,6.439365,4.617343,6.619331,4.582659,15.98264,0.2791594,34.40878,5.802836,ACCELERATE
-1,6.272735,4.617908,6.973861,4.582094,15.98207,0.2791609,35.9013,5.903035,ACCELERATE
-1,6.030466,4.611811,7.676735,4.588133,15.9815,0.2791583,37.36272,6.001147,ACCELERATE
-1,5.782108,4.567656,8.78057,4.641187,15.96932,0.2791596,38.8357,6.10005,LEFT_ACCELERATE
-1,5.761708,4.527359,8.925377,4.681036,15.85695,0.2791684,40.33284,6.200987,LEFT_ACCELERATE
-1,6.055984,4.577506,7.754394,4.620676,15.55251,0.2791921,41.79629,6.301626,LEFT_ACCELERATE
-1,6.752222,4.813498,6.310328,4.441776,15.00764,0.2792103,43.16616,6.401017,LEFT_ACCELERATE
-1,7.572617,5.220171,5.313056,4.13118,14.2344,0.2791995,44.43275,6.500983,LEFT_ACCELERATE
-1,8.157247,5.652318,4.66361,3.712221,13.32139,0.2791847,45.60666,6.600982,LEFT_ACCELERATE
-1,8.251007,5.990232,4.399424,3.293701,12.34077,0.2791696,46.77761,6.703549,ACCELERATE
-1,8.023404,6.161681,4.547896,3.048633,11.42695,0.279163,47.9034,6.800912,LEFT_ACCELERATE
-1,7.959478,6.284218,4.621245,2.921294,10.44254,0.2791632,49.04803,6.902335,LEFT_ACCELERATE
-1,7.986003,6.384718,4.56804,2.814243,9.384157,0.279166,50.08277,7.001811,LEFT_ACCELERATE
-1,7.680845,6.423147,5.254591,2.805238,8.267112,0.2791645,51.10499,7.103482,ACCELERATE
-1,7.19374,6.328931,7.547813,2.988469,7.187334,0.279161,52.11842,7.202908,ACCELERATE
-1,6.631661,6.121341,-1,3.364565,6.117131,0.2791609,53.14227,7.302342,LEFT_ACCELERATE
-1,6.136057,5.785308,-1,3.820565,5.003435,0.2791625,54.15017,7.403244,LEFT_ACCELERATE
-1,5.816546,5.400252,-1,4.162621,3.815736,0.2791795,55.02552,7.502508,LEFT_ACCELERATE
-1,5.752476,5.082237,-1,4.322582,2.510081,0.279202,55.71149,7.60188,LEFT_ACCELERATE
-1,5.829496,4.926112,9.141876,4.382236,1.105782,0.2791942,56.18357,7.701645,LEFT_ACCELERATE
-1,5.827418,4.868979,8.452296,4.438188,-0.3618146,0.2791809,56.51251,7.802745,LEFT_ACCELERATE
-1,5.600223,4.778342,8.708426,4.586764,-1.798347,0.2791673,56.79612,7.901076,ACCELERATE
-1,5.23146,4.589597,9.341283,4.877348,-3.258274,0.279163,57.11366,8.001396,LEFT_ACCELERATE
-1,4.961949,4.298252,-1,-1,-4.744022,0.2791586,57.42723,8.103372,LEFT_ACCELERATE
-1,4.218408,3.399376,-1,-1,-6.170461,0.2791731,57.61078,8.200089,LEFT_ACCELERATE
-1,1.683358,1.251515,-1,-1,-7.689847,0.2791747,57.63551,8.302265,LEFT_ACCELERATE
-1,0.9425057,0.6850846,-1,-1,-9.182863,0.2791677,57.5931,8.402563,ACCELERATE
-1,0.9451015,0.6869858,-1,-1,-10.64062,0.2791625,57.56861,8.500455,ACCELERATE
-1,0.9523284,0.6923784,-1,-1,-12.15522,0.2791608,57.56218,8.602144,ACCELERATE
-1,0.7478473,0.5404547,-1,-1,-13.64616,0.2791595,57.54685,8.702264,LEFT_ACCELERATE
-1,2.79559,2.151313,-1,-1,-15.11519,0.2791702,57.42223,8.801401,LEFT_ACCELERATE
-1,5.703433,4.841776,-1,-1,-16.5987,0.2791804,57.10319,8.903517,LEFT_ACCELERATE
-1,4.988345,4.450368,9.588624,5.094473,-18.00301,0.279172,56.67378,9.002173,LEFT_ACCELERATE
-1,4.460399,4.003292,-1,5.557391,-19.4073,0.2791653,56.23118,9.10104,ACCELERATE
-1,3.951769,3.545768,-1,-1,-20.86916,0.2791615,55.79541,9.203457,ACCELERATE
-1,3.482247,3.123779,-1,-1,-22.27348,0.2791618,55.39202,9.301551,ACCELERATE
-1,3.059577,2.707832,-1,-1,-23.70086,0.2791597,54.99174,9.401077,ACCELERATE
-1,2.72196,2.301472,-1,-1,-25.15338,0.2791606,54.59091,9.502234,ACCELERATE
-1,2.50559,1.982546,-1,-1,-26.6025,0.2791607,54.19526,9.603079,ACCELERATE
-1,2.43685,1.786068,9.757347,-1,-28.02274,0.2791606,53.81024,9.701868,ACCELERATE
-1,2.575463,1.719014,9.332241,-1,-29.45472,0.279161,53.42385,9.801443,ACCELERATE
-1,3.048102,1.786354,8.822663,-1,-30.9027,0.2791609,53.03437,9.902107,ACCELERATE
-1,4.156091,1.999786,8.26036,-1,-32.33575,0.2791602,52.6484,10.00174,LEFT_ACCELERATE
-1,6.094479,2.294929,7.81163,-1,-33.74132,0.2791638,52.21606,10.10054,LEFT_ACCELERATE
-1,-1,2.561872,7.529719,6.822747,-35.1213,0.2791773,51.62949,10.20141,LEFT_ACCELERATE
-1,-1,2.840886,7.180524,6.600965,-36.41057,0.2791702,50.92791,10.30005,LEFT_ACCELERATE
-1,-1,3.321734,6.586531,6.337679,-37.7339,0.2791646,50.17406,10.40231,ACCELERATE
9.580705,-1,4.048321,5.896259,5.965023,-39.0427,0.2791606,49.44813,10.50279,LEFT_ACCELERATE
8.619586,-1,4.783638,5.276566,5.433117,-40.31899,0.2791619,48.68765,10.6026,LEFT_ACCELERATE
8.131796,-1,5.343624,4.728221,4.798705,-41.48306,0.2791824,47.82035,10.70027,LEFT_ACCELERATE
8.313715,-1,5.603433,4.386911,4.223689,-42.53644,0.2792061,46.74397,10.80176,LEFT_ACCELERATE
9.238073,-1,5.65803,4.283834,3.843765,-43.35865,0.2792154,45.49779,10.90249,LEFT_ACCELERATE
-1,-1,5.665549,4.323008,3.67373,-43.95017,0.2792007,44.14296,11.00218,LEFT_ACCELERATE
-1,-1,5.68191,4.352721,3.606363,-44.38072,0.2791861,42.7354,11.10117,LEFT_ACCELERATE
-1,-1,5.792438,4.195207,3.534807,-44.75605,0.2791687,41.305,11.20049,LEFT_ACCELERATE
-1,-1,6.081067,3.834033,3.370309,-45.15866,0.2791649,39.87486,11.30026,ACCELERATE
9.428018,-1,6.528463,3.363798,3.080725,-45.60095,0.2791608,38.4109,11.40294,LEFT_ACCELERATE
9.136971,-1,6.882748,2.959821,2.702296,-46.01031,0.2791615,36.98069,11.50286,LEFT_ACCELERATE
-1,-1,7.014024,2.791233,2.365456,-46.28697,0.2791745,35.54536,11.60118,LEFT_ACCELERATE
-1,-1,7.029614,2.847777,2.217303,-46.39553,0.2791779,34.04555,11.70231,LEFT_ACCELERATE
-1,-1,7.038253,2.895259,2.181508,-46.42427,0.2791668,32.55254,11.80259,ACCELERATE
-1,-1,7.08076,2.838955,2.138966,-46.46759,0.2791644,31.05366,11.90327,ACCELERATE
-1,-1,7.141166,2.758185,2.078759,-46.52821,0.2791603,29.61263,12.00011,ACCELERATE
-1,-1,7.218692,2.654926,2.001375,-46.60589,0.2791613,28.07537,12.10344,ACCELERATE
-1,-1,7.29998,2.546883,1.920168,-46.68709,0.2791601,26.62445,12.20101,ACCELERATE
-1,-1,7.363244,2.499563,1.845788,-46.75707,0.279161,25.11973,12.30216,LEFT_ACCELERATE
-1,-1,7.326241,2.721537,1.8766,-46.72073,0.2791649,23.65464,12.40067,LEFT_ACCELERATE
-1,9.66555,7.215027,2.993983,1.999217,-46.59947,0.2791657,22.16999,12.5007,ACCELERATE
-1,9.506709,7.098062,3.170132,2.116304,-46.48301,0.2791604,20.68157,12.60093,ACCELERATE
-1,9.367889,6.993177,3.326443,2.221093,-46.37872,0.2791619,19.20004,12.70065,ACCELERATE
-1,9.238374,6.895648,3.471933,2.318556,-46.28168,0.2791598,17.71429,12.80061,ACCELERATE
-1,9.115306,6.803291,3.60988,2.410874,-46.18968,0.2791602,16.23001,12.90045,ACCELERATE
-1,8.994569,6.712892,3.745025,2.501251,-46.09944,0.2791593,14.72033,13.00198,ACCELERATE
-1,8.919976,6.628163,3.849739,2.583729,-46.01691,0.2791614,13.25684,13.10039,RIGHT_ACCELERATE
-1,9.362716,6.598336,3.66714,2.601717,-46.00015,0.2791648,11.74826,13.20177,RIGHT_ACCELERATE
-1,-1,6.734551,3.280097,2.490436,-46.12207,0.2791708,10.27527,13.30111,RIGHT_ACCELERATE
-1,-1,6.91702,3.011367,2.319641,-46.29546,0.2791619,8.80133,13.40076,ACCELERATE
-1,-1,7.080005,2.799947,2.156566,-46.45752,0.2791588,7.316704,13.50103,ACCELERATE
-1,-1,7.231462,2.603583,2.00494,-46.60817,0.2791589,5.84254,13.60052,ACCELERATE
-1,-1,7.347991,2.481917,1.872676,-46.7347,0.2791591,4.349102,13.70117,LEFT_ACCELERATE
-1,-1,7.410275,2.42741,1.800844,-46.8037,0.2791592,2.859734,13.80128,ACCELERATE
-1,-1,7.476881,2.337911,1.734159,-46.87032,0.2791599,1.379032,13.90079,ACCELERATE
-1,-1,7.546003,2.244704,1.665043,-46.93945,0.2791603,-0.1133471,14.00109,ACCELERATE
-1,-1,7.617271,2.148608,1.59378,-47.01064,0.2791587,-1.620725,14.1024,ACCELERATE
-1,-1,7.686825,2.05484,1.524227,-47.08023,0.2791605,-3.07585,14.2002,ACCELERATE
-1,-1,7.7594,1.957632,1.451427,-47.15281,0.2791592,-4.587837,14.30183,LEFT_ACCELERATE
-1,-1,7.786506,1.977956,1.414056,-47.18531,0.2791597,-6.095222,14.4031,LEFT_ACCELERATE
-1,-1,7.748999,2.081216,1.451836,-47.14679,0.279161,-7.5772,14.50264,ACCELERATE
-1,-1,7.710199,2.137245,1.490658,-47.10824,0.2791602,-9.076576,14.60334,ACCELERATE
-1,-1,7.678754,2.182127,1.522092,-47.07699,0.2791589,-10.52152,14.70037,ACCELERATE
-1,-1,7.650379,2.222653,1.550459,-47.04873,0.2791612,-12.01732,14.80081,ACCELERATE
-1,-1,7.624757,2.259295,1.576077,-47.02317,0.2791592,-13.51547,14.90141,ACCELERATE
-1,-1,7.600827,2.293553,1.600004,-46.99935,0.2791603,-15.01966,15.0024,ACCELERATE
-1,-1,7.578562,2.325454,1.622268,-46.97709,0.2791587,-16.50097,15.10186,ACCELERATE
-1,-1,7.557026,2.356327,1.643804,-46.95562,0.279161,-17.98198,15.2013,ACCELERATE
-1,-1,7.535911,2.386611,1.664921,-46.93446,0.2791597,-19.47772,15.30173,ACCELERATE
-1,-1,7.515379,2.416067,1.685454,-46.91397,0.279161,-20.95155,15.40068,ACCELERATE
-1,-1,7.494813,2.413571,1.706021,-46.89342,0.2791589,-22.44553,15.50099,ACCELERATE
9.645415,-1,7.477785,2.373526,1.720498,-46.85926,0.2791613,-23.94954,15.60201,LEFT_ACCELERATE
-1,-1,7.431827,2.4735,1.773101,-46.72337,0.2791682,-25.41991,15.70129,LEFT_ACCELERATE
-1,-1,7.304924,2.823199,1.927079,-46.39962,0.2791822,-26.88671,15.80237,LEFT_ACCELERATE
-1,-1,7.096674,3.127558,2.139087,-45.94524,0.2791713,-28.29558,15.90185,LEFT_ACCELERATE
-1,-1,6.916302,3.176976,2.289012,-45.45819,0.2791646,-29.72738,16.0034,LEFT_ACCELERATE
-1,-1,6.839447,3.190906,2.360035,-44.97071,0.2791611,-31.11243,16.10201,LEFT_ACCELERATE
-1,-1,6.750904,3.367526,2.448494,-44.36749,0.279175,-32.45356,16.20092,LEFT_ACCELERATE
-1,-1,6.584585,3.876416,2.673455,-43.54905,0.279201,-33.73597,16.3034,LEFT_ACCELERATE
-1,8.433152,6.363039,4.82009,3.076976,-42.54117,0.2792169,-34.80924,16.40271,LEFT_ACCELERATE
-1,6.781199,6.034262,6.217604,3.710062,-41.32915,0.2792149,-35.68405,16.50367,LEFT_ACCELERATE
-1,5.635419,5.511901,7.70994,4.480919,-40.01293,0.2792,-36.33688,16.60282,LEFT_ACCELERATE
-1,4.760622,4.761241,8.82256,5.247628,-38.63549,0.2791845,-36.84783,16.70162,LEFT_ACCELERATE
-1,4.132865,3.910694,9.288177,5.844838,-37.22974,0.2791703,-37.32074,16.80123,ACCELERATE
-1,3.741268,3.225711,9.256301,6.261642,-35.81423,0.2791639,-37.83057,16.90227,ACCELERATE
-1,3.54854,2.78318,9.084859,6.541026,-34.4281,0.2791637,-38.35981,17.00189,ACCELERATE
-1,3.581206,2.533001,8.802632,6.697172,-33.02173,0.2791612,-38.91582,17.10343,ACCELERATE
-1,3.888201,2.461053,8.44094,6.748469,-31.65659,0.2791617,-39.4672,17.20227,ACCELERATE
-1,4.55832,2.543611,8.007826,6.704955,-30.28868,0.2791597,-40.02721,17.3015,ACCELERATE
-1,5.732022,2.767281,7.521081,6.569836,-28.92027,0.2791615,-40.59115,17.40087,LEFT_ACCELERATE
-1,6.405861,3.045805,7.169006,6.328886,-27.50014,0.2791629,-41.11974,17.50268,LEFT_ACCELERATE
-1,6.04441,3.233683,6.981033,6.114652,-26.08858,0.2791789,-41.48322,17.60074,LEFT_ACCELERATE
-1,5.675672,3.358063,4.855558,3.997981,-24.61615,0.2791769,-41.68426,17.70067,LEFT_ACCELERATE
-1,-1,-1,4.143646,3.328066,-23.09169,0.2791682,-41.82236,17.80347,ACCELERATE
-1,-1,-1,4.155924,3.338242,-21.62001,0.2791629,-41.97231,17.9028,ACCELERATE
-1,-1,-1,4.165819,3.347047,-20.17966,0.2791619,-42.13556,18.00012,ACCELERATE
-1,-1,-1,4.17214,3.352731,-18.66391,0.279159,-42.31868,18.10262,ACCELERATE
-1,-1,-1,4.175633,3.355903,-17.17541,0.2791599,-42.50576,18.20334,ACCELERATE
-1,-1,-1,4.177602,3.357693,-15.7071,0.2791608,-42.69489,18.30273,ACCELERATE
-1,-1,-1,4.178799,3.358772,-14.26624,0.2791607,-42.88342,18.40029,ACCELERATE
-1,-1,-1,4.179377,3.359304,-12.764,0.2791599,-43.08207,18.50202,ACCELERATE
-1,-1,-1,4.12956,3.313875,-11.28684,0.2791596,-43.27768,18.60205,LEFT_ACCELERATE
-1,-1,-1,2.864815,2.208523,-9.819963,0.2791626,-43.42161,18.70108,LEFT_ACCELERATE
-1,-1,-1,1.024777,0.7467645,-8.32445,0.2791663,-43.44066,18.80159,LEFT_ACCELERATE
-1,-1,-1,0.7938833,0.5745054,-6.821312,0.2791637,-43.41518,18.90253,ACCELERATE
-1,-1,-1,0.7953752,0.5755948,-5.325575,0.2791608,-43.40205,19.00295,ACCELERATE
-1,-1,-1,0.7975384,0.5771941,-3.840777,0.2791611,-43.39837,19.10263,ACCELERATE
-1,-1,-1,0.7989619,0.5782471,-2.360699,0.2791594,-43.40072,19.202,ACCELERATE
-1,-1,-1,0.7997568,0.5788355,-0.886372,0.2791607,-43.40696,19.30099,ACCELERATE
-1,-1,-1,0.8090155,0.5857134,0.6147844,0.2791598,-43.39885,19.40179,LEFT_ACCELERATE
9.87541,-1,-1,2.923941,2.259188,2.117189,0.279171,-43.27732,19.50315,LEFT_ACCELERATE
-1,4.334617,3.514573,6.186262,5.340731,3.547708,0.2791949,-42.96478,19.60175,LEFT_ACCELERATE
-1,4.609302,3.535245,9.416153,5.680804,4.930464,0.2792033,-42.40868,19.70216,LEFT_ACCELERATE
-1,4.867526,3.667961,-1,5.540443,6.211639,0.2791853,-41.6834,19.80121,LEFT_ACCELERATE
-1,4.90336,3.787134,-1,5.420884,7.464916,0.2791719,-40.87074,19.90153,LEFT_ACCELERATE
-1,4.636631,3.788223,-1,5.464246,8.739124,0.2791653,-40.05903,20.00298,ACCELERATE
9.305913,4.250474,3.668121,-1,5.708221,9.991329,0.2791609,-39.29256,20.10155,ACCELERATE
7.898179,3.773184,3.431956,-1,6.150863,11.26487,0.2791598,-38.53001,20.20121,LEFT_ACCELERATE
7.006961,3.329198,3.076495,-1,6.613636,12.52064,0.279162,-37.72299,20.3015,LEFT_ACCELERATE
6.775568,3.02062,2.729482,-1,6.87295,13.69856,0.2791825,-36.7751,20.40324,LEFT_ACCELERATE
7.409492,2.915957,2.483092,-1,6.905342,14.67879,0.2792076,-35.69438,20.50156,LEFT_ACCELERATE
9.138462,3.088826,2.425445,-1,6.802305,15.4499,0.2792145,-34.43136,20.60139,LEFT_ACCELERATE
-1,3.444702,2.543946,-1,6.655663,15.99613,0.2792021,-33.03529,20.70249,LEFT_ACCELERATE
-1,3.796037,2.740999,-1,6.465495,16.36271,0.2791861,-31.62287,20.80065,LEFT_ACCELERATE
-1,3.944335,2.909956,-1,6.288301,16.67916,0.2791716,-30.13393,20.90289,LEFT_ACCELERATE
-1,3.820924,2.96179,-1,6.252195,17.00549,0.2791622,-28.71162,21.00089,ACCELERATE
-1,3.572131,2.904064,-1,6.37044,17.36743,0.2791605,-27.26352,21.1011,ACCELERATE
-1,3.271489,2.744105,-1,6.600679,17.73363,0.279159,-25.83205,21.20031,LEFT_ACCELERATE
-1,3.109596,2.552562,-1,6.762443,18.02302,0.2791645,-24.35847,21.30125,LEFT_ACCELERATE
-1,3.178787,2.449947,-1,6.775493,18.1445,0.2791731,-22.84906,21.40311,LEFT_ACCELERATE
-1,3.262056,2.436978,-1,6.777702,18.1675,0.2791694,-21.36824,21.50257,LEFT_ACCELERATE
-1,3.227184,2.40834,-1,6.805758,18.19676,0.2791643,-19.87416,21.6029,ACCELERATE
-1,3.162214,2.360559,-1,6.8537,18.24501,0.2791603,-18.39203,21.70247,ACCELERATE
-1,3.080451,2.300004,-1,6.914367,18.30584,0.2791606,-16.8994,21.80276,ACCELERATE
-1,2.989429,2.23232,-1,6.982119,18.37366,0.2791609,-15.4256,21.9018,ACCELERATE
-1,2.909032,2.160465,-1,7.051167,18.44409,0.2791603,-13.92183,22.00287,LEFT_ACCELERATE
-1,3.026555,2.146829,-1,7.053219,18.45201,0.2791612,-12.45536,22.10138,LEFT_ACCELERATE
-1,3.130118,2.189598,9.809783,7.010932,18.40908,0.2791626,-10.97412,22.20087,ACCELERATE
-1,3.181824,2.225765,9.759167,6.974764,18.37324,0.2791606,-9.477285,22.30139,ACCELERATE
-1,3.222794,2.254668,9.719738,6.945851,18.34452,0.2791615,-7.997136,22.40077,ACCELERATE
-1,3.257563,2.279152,9.686131,6.92136,18.32018,0.2791609,-6.514448,22.50033,ACCELERATE
-1,3.288183,2.300668,9.656394,6.899841,18.29874,0.2791609,-5.028419,22.6001,ACCELERATE
-1,3.316628,2.320619,9.62867,6.879887,18.27887,0.2791607,-3.51239,22.70189,ACCELERATE
-1,3.34252,2.338755,9.603362,6.861751,18.26074,0.2791606,-2.028478,22.80152,ACCELERATE
-1,3.367748,2.356407,9.57866,6.8441,18.24249,0.2791603,-0.4584372,22.90693,ACCELERATE
-1,3.391093,2.372729,9.555768,6.827777,18.22682,0.2791608,0.9352589,23.0005,ACCELERATE
-1,3.414934,2.389389,9.532369,6.811119,18.21016,0.2791603,2.450216,23.10221,ACCELERATE
-1,3.438031,2.405522,9.509686,6.794986,18.19403,0.2791599,3.939871,23.20223,ACCELERATE
-1,3.460573,2.421263,9.487539,6.779247,18.17831,0.2791613,5.406854,23.30072,ACCELERATE
-1,3.483613,2.437349,9.464896,6.763162,18.16222,0.2791594,6.916268,23.40205,ACCELERATE
-1,3.506176,2.453099,9.442719,6.747413,18.14646,0.2791615,8.40097,23.50174,ACCELERATE
-1,3.528558,2.468722,9.420717,6.731792,18.13083,0.2791592,9.876751,23.60082,ACCELERATE
-1,3.551618,2.484815,9.39805,6.7157,18.11472,0.2791612,11.39887,23.70301,ACCELERATE
-1,3.573695,2.500222,9.376349,6.700295,18.09934,0.2791612,12.8524,23.80059,ACCELERATE
-1,3.596938,2.516442,9.353502,6.684077,18.08313,0.2791609,14.3839,23.90341,ACCELERATE
-1,3.619034,2.53186,9.331784,6.66866,18.06772,0.2791608,15.8379,24.00103,ACCELERATE
-1,3.641713,2.547685,9.309495,6.652837,18.05188,0.2791604,17.33206,24.10135,ACCELERATE
-1,3.664524,2.563601,9.287076,6.636922,18.0359,0.2791598,18.83718,24.20241,ACCELERATE
-1,3.686608,2.57901,9.265373,6.621515,18.02043,0.2791606,20.29262,24.30013,ACCELERATE
-1,3.710295,2.595536,9.242096,6.60499,18.00393,0.2791602,21.84233,24.40417,ACCELERATE
-1,3.732163,2.610793,9.220609,6.589735,17.9887,0.2791607,23.27166,24.50014,ACCELERATE
-1,3.755808,2.627289,9.197376,6.573241,17.9722,0.2791609,24.81671,24.60387,ACCELERATE
-1,3.778527,2.643138,9.175056,6.557392,17.95636,0.2791599,26.29866,24.70337,ACCELERATE
-1,3.801425,2.659112,9.152561,6.541421,17.94034,0.2791608,27.79414,24.80377,ACCELERATE
-1,3.824403,2.675141,9.129988,6.525394,17.92438,0.2791597,29.28311,24.90374,ACCELERATE
-1,3.847184,2.691032,9.109831,6.509504,17.90856,0.2791598,30.75602,25.00263,ACCELERATE
-1,3.869622,2.706683,9.171006,6.493854,17.89292,0.2791618,32.20981,25.10024,ACCELERATE
-1,3.893244,2.723161,9.429753,6.477379,17.87646,0.2791591,33.73824,25.20286,ACCELERATE
-1,3.88741,2.73914,9.977057,6.461401,17.86047,0.2791592,35.22054,25.30238,ACCELERATE
-1,3.801133,2.755375,-1,6.445168,17.84426,0.2791605,36.72095,25.40312,ACCELERATE
-1,3.628881,2.746372,-1,6.458495,17.82831,0.2791604,38.19507,25.50209,ACCELERATE
-1,3.421234,2.677641,-1,6.552371,17.80202,0.2791608,39.67382,25.60139,LEFT_ACCELERATE
9.954412,3.356231,2.603439,-1,6.610084,17.67939,0.2791674,41.16084,25.70169,LEFT_ACCELERATE
-1,3.514969,2.627384,-1,6.570222,17.38221,0.2791835,42.59293,25.80012,LEFT_ACCELERATE
-1,3.650937,2.722001,-1,6.476959,16.915,0.2791758,44.0582,25.90348,LEFT_ACCELERATE
9.914989,3.540512,2.75439,-1,6.456146,16.44201,0.2791648,45.429,26.00085,ACCELERATE
8.72804,3.308018,2.68615,-1,6.58052,15.95951,0.2791611,46.85472,26.10191,LEFT_ACCELERATE
8.477428,3.189867,2.585282,-1,6.68894,15.39117,0.279167,48.25886,26.20374,LEFT_ACCELERATE
9.216838,3.260327,2.545053,-1,6.67283,14.67538,0.279191,49.53712,26.30237,LEFT_ACCELERATE
-1,3.641616,2.657624,-1,6.547993,13.76398,0.2792129,50.66584,26.40018,LEFT_ACCELERATE
-1,4.403244,2.974308,9.574786,6.339065,12.60494,0.279217,51.63884,26.50234,LEFT_ACCELERATE
-1,5.501647,3.474916,7.578312,6.032012,11.30459,0.2792108,52.36629,26.60301,LEFT_ACCELERATE
-1,6.58169,4.073198,6.447217,5.567655,9.931654,0.2791932,52.89017,26.7021,LEFT_ACCELERATE
-1,7.326126,4.650643,5.739912,4.943259,8.484945,0.279177,53.31632,26.80343,LEFT_ACCELERATE
-1,7.484761,5.045674,5.478518,4.36648,7.078198,0.2791666,53.72392,26.90179,ACCELERATE
-1,7.397064,5.292804,5.507041,3.987661,5.681786,0.279162,54.16502,27.00013,LEFT_ACCELERATE
-1,7.347349,5.467774,5.577004,3.768525,4.211452,0.2791598,54.62828,27.10365,LEFT_ACCELERATE
-1,6.778828,5.646077,5.215927,3.609239,2.808035,0.2791701,54.95768,27.20057,LEFT_ACCELERATE
-1,4.87871,4.017913,4.85602,3.410439,1.303404,0.2791719,55.15405,27.30256,LEFT_ACCELERATE
-1,4.439739,3.600311,4.901286,-1,-0.2286646,0.2791649,55.30909,27.40604,NONE
-1,4.489512,3.64126,5.179468,3.228963,-1.574334,0.2791709,55.46318,27.5008,NONE
-1,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,NONE
-1,6.52091,4.611073,6.489857,4.588929,15.98893,0.2756943,3.105008,0.4149367,NONE
-1,6.520907,4.611071,6.489859,4.588931,15.98893,0.2757108,3.105008,0.4307798,NONE
-1,6.520908,4.611071,6.489859,4.588931,15.98893,0.2757147,3.105008,0.435048,NONE
-1,6.520902,4.611067,6.489864,4.588934,15.98893,0.2757433,3.105006,0.5009925,NONE
-1,6.520895,4.611062,6.489872,4.588939,15.98894,0.2757474,3.105022,0.6019192,NONE
-1,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757437,3.105022,0.7035165,NONE
-1,6.520883,4.611053,6.489885,4.588949,15.98895,0.2757468,3.105055,0.803759,NONE
-1,6.520889,4.611055,6.489878,4.588946,15.98895,0.2757437,3.105077,0.9038927,NONE
